Post URL,Account,Views,Likes,Comments,Saved,Caption,Hashtags,Date Posted,Date Collected
https://www.tiktok.com/@richellezz/video/7284303943964970246,richellezz,7.2M,1.7M,"[ 13 Cms Greenwich think i found my prom dress, Zozo Des Loups You look absolutely gorgeous 🥰 where did you find the dress ? :o, the rizzla 💯💯💯 I WAD JUST ABOUT TO GET THIS DRESS, si3na🪩 this dress is actually gorgeous, Karlee💐 GORGEOUS DRESS WHAT RHW HWCK, Goz_ii LOVE THE DRESS, Makeda❤️❤️❤️ GIRL DONT CHANGE, YOU LOOK GOOD, ᗢ THIS HAS TO BE MY PROM DRESS, namo do Tartaglia ♡ what is the nome of this kinde of dress?, spamm.holly I need this dress can anyone tell me where she got it from, Ella / 엘라 I want that dress but I can’t even afford a co-op meal deal, ꪑꪮꪶꪗᛕꪖ @VictoriaGrace I need this dress, Taylour🌝 Omg I’m in love with ur dress, luna313 You should do a transition with rhis dress, Lanaa Girl ive been eyeing this dress! It looks so good on you 😭 what size!?, ☆ i love the nanny !!, Holly O’Neill @hetty 🫶 THE DRESS, ✨️ dress from???, anya @mdog prom dress, Jinx Does anyone have a link for this dress cause i can’t find the Angelina maxi dress]",136K,just fine?!!!?? #dress #fashion #girls #relatable #style #inspo #fyp ,#dress #fashion #girls #relatable #style #inspo #fyp ,9/29/2023,11/13/23
https://www.tiktok.com/@thisisdoe/video/7137855707575143726,thisisdoe,3M,542K,"[ Sativa Rain 🍄🧿 Red jacket girl and pink jumpsuit 🥰, Latsey Idk why ppl are mad they all look confident and good it matches their vibe I love it. Fashion has no rules, misstinabelcher the man in the black pants, white shirt with headphones can definitely have my number ughhhhh, C0rpseParty OKAY BUT WHO WAS THE FIRST PERSON, jamie first person completely and utterly ate, 🐾 mads 💜 leave them alone they confident, char tiktok university, boopbeepbapbap They just be wearing anything, Human This looks soooo exhausting, ernie I ❤️rich boys, Luci Marie Nawh I won’t allow the haters in the comments rn as an FIT alum It’s COOL to wear whatever you want. They’ve got more confidence than any of u🤷🏼‍♀️, 🖤 This makes me feel better about the way i dress, No I love how everyone is themselves, jerkstoremanager It's middle America high school circa 2003, Chance Ppl saying they wouldn’t put so much effort in/it looks exhausting- THEY ARE AT FASHION SCHOOL TO BE IN FASION LIKE 😭 ITS THEIR PASSION AND DREAM LIK, king karynn i’d wear american eagle jeans and an aeropostale shirt just to be subversive, Jen To summarize: the 90s., grace I love the Barbie girl oh my god, cam my af1’s and Zara jeans could never 😞]",23.4K,Here is what people are wearing to school at the Fashion Institute of Techbology in NYC 🤤#fitnyc #fashionschool #fashiontiktok #fitdesign #fashioninspo #fashioninstituteoftechnology #fashioninstitute  DID IT ON EMMM,#fitnyc #fashionschool #fashiontiktok #fitdesign #fashioninspo #fashioninstituteoftechnology #fashioninstitute ,8/30/2022,11/13/23
https://www.tiktok.com/@miks_tiks/video/7273290353455697198,miks_tiks,2M,157.3K,"[ Bre Can we do a shoe and bag trend, Milena Could you share some links please 🙏🏼, specially the leather jackets, Lex Recs on where to get red leather boots?, Maia Botero Can you link where to get some of these red staple pieces?😍, AirwreckaE Pls tag me in part 3!, 𝕽𝖚𝖖𝖎𝖆 ༻ Cant find nice red boots Ugh, kennedy jade Not Emma swan 🔥😭, Boopyputt69 Love the worn looking jackets!! Also your hair looks amazing!, slo Where is the burgundy red leather trench from???, Tammy wammy As someone not really knowledgeable about fashion, how does the fashion industry set fashion trends for upcoming seasons?, Rebecca Mitchell Obsessed w the red boots 🍒, Jessie✨ Why am I already in season😵‍💫🙈, oxfoldclothing Red for the holidays 👌❤️, LOUEARLshoes I made some really sassy red boots about 6 years ago. Never took them to production but should’ve! ❣️1w ago 0Reply, Neidy Parra Collection Lovely❤️, Mid Mo Trends Loving the RED 🔥🔥, Tia Monet | FASHION CONTENT Love a good red boot ✨, zoarri so excited about red ❤️, ThatVestGuy Can’t wait for fall fashion!!!]",27.2K,Replying to @callsignpoundcake  last one is one of my absolute favorites:’) #fashiontrends #2023fashiontrends #fall2023fashiontrends #fall2023fashion #fallfashiontrends #fallfashiontrends2023 #fallcolors #leatherjacket #leatherjacketoutfit #offtheshouldertop #fashiontiktok #fashiontok2023 ,#fashiontrends #2023fashiontrends #fall2023fashiontrends #fall2023fashion #fallfashiontrends #fallfashiontrends2023 #fallcolors #leatherjacket #leatherjacketoutfit #offtheshouldertop #fashiontiktok #fashiontok2023 ,8/30/2023,11/13/23
https://www.tiktok.com/@wasted_souls/video/7243449689197071643,wasted_souls,8.5M,480.9K,"[ . This is very 2020 Shein, 🪐 Why uall such haters I love it, Aiz I was doing this in 2006 😳😂 what a vibe!!, A☆ If Jenna Marbles still made videos I feel like her and Julien would've tried to do this :( like with the tie dye video :( I miss her, user7572564043385 see how it looks like we weren't supposed to do that, elena I'm wearing this top rn, Em 2013 vibe, natt.alinka My top after cleaning day 😂, b from rostock But the bleach do damage to the fabric, Bethany | Nail Artist 2002 all over again, Zeinab🌼🌼🌙 1989 vibes 💙🩵, Christaron It’s really not that bad, salvia why my bleach isn’t bleaching((, Evie | Upcycling Slow Fashion This is MAGIC 🥰, gr8fldead Everyone’s so creative, Donna Shoop Orr What are you ising, hela —̳͟͞͞  𖤐 ｡⋆ ˚ what's the exact brand of the bleach? cuz my bleach is not bleaching 😭😭, danclothing I need this., sofia ✰ wait i actually like it 😭]",35K,Bleach top #fashion #fashioninspo #upcycledfashion #fashiontiktok ,#fashion #fashioninspo #upcycledfashion #fashiontiktok ,6/11/2023,11/13/23
https://www.tiktok.com/@aanhanif31/video/7286366143856659718,aanhanif31,19.4M,1.1M,"[ 💫🌱ANGELYN🌱💫 omg what is this app, 슙기력🍪 clo3dfashion, .•♫•♬• 𝘿𝘼𝙉𝙄𝙀𝙇 •♬•♫•. APP>clo3d, ★ M A R Y ★ It’s marvelous designer and no it’s not a game it’s a software for creating clothing, han why isn't this showing on the playstore?!, kpop fan👸👑🤴 name apps?, chrisllyart can you import a 3d model from blender here?, Heyyyyyyyyy App name ?, gelli ♡ do i have to pay?, 💸MARIAMI💸 How to download to iPhone?, ... is this a website or suggestions please tell me, it'zsheng I'm obsessed with the ""i love my body""song, ✰⋆｡:ﾟ･*☽Sunshine✰⋆｡:ﾟ･*☽✰⋆｡ clo3dfashion, yayaa the editor of mave:8h ago 0Reply, Nizelle What app21h ago 0Reply, starmeek23 what's the name of this app please, ♡●𝓣𝓱𝓮𝓪★✿◉●•◦ app?🤬👹👹👹👹👹1w ago 0Reply, Shoot studio name1w ago 0Reply, ✰ 𝚂𝚎𝚌𝚛𝚎𝚝 ""𝙰"" ✰ omg i thought it was Mia or rose from resident evil for a sec, 𝐏𝐬𝐬𝐤𝟒𝐥 𝐘𝐨 𝐧𝐨 𝐈 𝐋𝐨𝐯𝐞 𝐦𝐲 𝐛𝐨𝐝𝐲]",124.5K,I love my body ❤️ #clo3d #clo3dfashion #3drendering #fashiondesigner #fashiondigital #digitalfashion #softwaredesign #3ddesigners #render #rendering #foryourpage #fashiontiktok #3danimation ,#clo3d #clo3dfashion #3drendering #fashiondesigner #fashiondigital #digitalfashion #softwaredesign #3ddesigners #render #rendering #foryourpage #fashiontiktok #3danimation ,10/5/2023,11/13/23
https://www.tiktok.com/@i_luvdon/video/7203474817570409771,i_luvdon,1.7M,127.2K,"[ yo mom fine it’s too hot in florida for ts, Mellow🐶 bro new balances are so tuff and underrated, 😮‍💨 Where did you get those pants in the beginning, Da Flocco🥷 Need the name of the cargo jacket I need thiss, juju Dubssss, nique too easy, Giov4ni Where is those pants at the beinging the brown one?, Funminiyi Gbotoso @Abdu bro the Carhartt jacket elevates fits I need it, Josh Where the cargos from?, Christian💲 Where those brown pants from so hard🤪😩, TERRYP3 Where the brown sweats from ??, mikey Where u get ur hoodies frm, 🧃tan Monkey🌎 Luh calm fit 🔥🔥🗣️🗣️🗣️🎙️🎙️, RICHI♨️♨️ Is the carhartt jacket true to sizd, ATK_AntiKill Wear ATK, Nick How much the jacket, user9519762537427 OH MY GOOD, sworncrooks Work jackets go crazy, Senseimeka Luh calm fit 🔥]",14.4K,Chill fit of the day for today. Any pair of the 2002r protection pack is a must have in your shoe rotation!! #fyp #style #streetwear #fashiontiktok #foryou #fypシ #grwm #outfit #viral #fashion #OOTD ,#fyp #style #streetwear #fashiontiktok #foryou #fypシ #grwm #outfit #viral #fashion #OOTD ,2/23/2023,11/13/23
https://www.tiktok.com/@userc008hh53ez/video/7261365271313632518,userc008hh53ez,1M,219.2K,"[ 𝕯𝖎𝖑𝖑𝖔𝖓 🎄 If my man did this I’m marrying them, reiner stan since 2017 the first model 🧎‍♀️, Cookie designer???, mera finally actually models, Nic Kaufmann bro it’s me, ☆ Alex Consani ate this up, kayla FIRST KPGUY KINDA, 〰️ Jash is there🔥, 𝔈 I need nics pants, Elaina i need the first outfit, ☀️ This is my type of fashion, Spicy fashion fashion fashion 💅💅💅, Raven Now this is a fashion show, Adán !! 🎻 THE FIRST GUY AHH, ellaina ⛄️♡ i want every one of them, Zion🧍🏾‍♀️💯 love every fit omg this is an unattainble dream of mine now, 🍞 FASHION FASHION FASHION ALL AROUND ME😭🤭, gabrielsglam The skirt look was such a hard slay omg, Idfk Now this is what I want, Joshua-björks version this is fashion]",35K,FASHION FASHION FASHION 💋 #britneymanson #ruwnay #model #fyp #fypシ #foryou #foryoupage ,#britneymanson #ruwnay #model #fyp #fypシ #foryou #foryoupage ,7/29/2023,11/13/23
https://www.tiktok.com/@minozann.6999/video/7197435535118372139,minozann.6999,30.5M,1.1M,"[ user4174618620429 somebody kiss my comment so I can always come back, Prince Lonely_Boy They last one gave me a kiss.... 😅, theprettiestgurlll they are really that tall ???😅😅, Cyclingnurse What is she showing her with the arm behind the back?, Nash black, Carlo beautiful ❤️, tifa_alzakwan skin care Black outfit girl kill🥰🥰, BARAMBOSS Beautiful ladies and beautiful outfit 🥰🥰, Xiaolin 🥰, user5676906358111 beautiful princess, Brighton Mudenda615 Man I'd love to meet such a woman, carino Quin white dress 🥰, askel Douglas can I have the woman in the light blue dress 💙🌹🇯🇲🇬🇧✔, zackyzacky1305 I just like a girl in white dress🔥, OGs OLAOTAN Hi pretty, Erik 🥰🥰🥰🥰 ur all gorgeous, MJ Tantalizing beauties 🌹🌹🌹🌹🌹🌹, olaolukellyolapad i love too, fese225 wow the white dresser🥰🥰, DUFF Karu in me omg😍 apple of my eyes]",34K,Episode 41🤎🤎 Fashion street shooting wear sharing #chinafashion #cue2023 #fashion #tik_tok #chinastreetstyle #streetfashion #fashionphotographer #chinesestreetfashion #foryou #fyp #beautiful #foryoupage ,#chinafashion #cue2023 #fashion #tik_tok #chinastreetstyle #streetfashion #fashionphotographer #chinesestreetfashion #foryou #fyp #beautiful #foryoupage ,2/7/2023,11/13/23
https://www.tiktok.com/@hollymarstonn/video/7216314070968864005,hollymarstonn,20.9M,2.3M,"[ 𝑩𝒆𝒂𝒕𝒓𝒊𝒛🦇 maybe is not only about the size but also about having a body that fits the general canon, wich is hourglass and balanced, dilf lover didnt actually like the original on emma but it looks amazing on you!, Емилия Иванова I personally don't like the outfit in general even on Emma, but girl you made it a fit 🔥🔥, Olivia  it’s a fittt🔥🔥u rock everything!❤️, Florence It’s a FIT, lizaabaaby Babe… is it a fit or you just blessed with a Perfect hour glass, Fay 🧚🏽‍♂️ Definitely a fit 🥺, Destiny | First Time Mama🤍 Is it a fit or you’re just gorgeous 🥲, ravengriim You look amazing!!, ريهانا cl “is she just skinny” isn’t the way u should’ve said it cuz if someone said “is she just fat” everyone would be crying over it, u never know what /, Dena Geelen Looks even better on you, Lumbre I... I feel that it looks better on you I dont know why, Olivia<3 ur so pretty, millane U SLAY THIS BIG TIME, imo It’s defs a fit but I always feel unsafe walking in miniskirts cause they cover NOTHING in the back, kish >:) ur actually breathtaking girl !!!! <, Six You look good in literally everything!, Nz Editor ✍️🇨🇰 u could js use those thighs as a weapon oh my god 😭😭]",87.9K,@koifootwear  plus size thigh high boots🥹 The UNIFLEX collection has just dropped on their site #plussizefashion #plussize #grwm #outfitideas #bodypositivity  ad,#plussizefashion #plussize #grwm #outfitideas #bodypositivity ,3/30/2023,11/13/23
https://www.tiktok.com/@deardianaaa/video/7277406201447501087,deardianaaa,10.2M,741.5K,"[ :) i cant tell if this is paige newman or gabi demartino, 𝕲𝖍𝖔𝖚𝖑𝖎𝖘𝖍𝖈𝖔𝖗𝖕𝖘𝖊 Is that gabi demartino?, Aaron David The guy in the background “she’s got a horrible walk” then chuckles 😂💀, Cam The walk you do when someone holds the door for you but you’re still far away, Jess🌈🌈 Well that was a tough watch, artie why is she running why is she in a rush whats happening, Leslie And she waddled away, 🛸charlie🪐 this looks like when your walking and someone holds the door for you when you’re too far away, Beyoncé 🪴 This hasss to be satire 😭😭😭, Zak🪼 who leaked this live footage of me when someone lets me cross the road but I can’t see if they’re letting me or not, enter the void ariana what are you doing here, ☆ the walk 😭, Obi Wan Cannoli She walks like that guy that does those Selina/Shakira videos 😂, Mariah Is it Paige?, Scaryassmileypic No one is talking about the song, Bela ♡ The music???? 😂😩😩, My Is she okay? 😂😂😂😂, julie this is high art like that was the worlds best ariana impersonation, Macy loves you Wth is going on 😭]",24.9K,Fake Arianna came bouncing out on the runway 😂 #arianna #ariannagrande #nyfw #newyorkfashionweek #creatorsinc #newyork #runwaymodels #runwaywalk #fake #fakeariana #ariannagrandelookalike #lookalike #fyp ,#arianna #ariannagrande #nyfw #newyorkfashionweek #creatorsinc #newyork #runwaymodels #runwaywalk #fake #fakeariana #ariannagrandelookalike #lookalike #fyp ,9/10/2023,11/13/23
https://www.tiktok.com/@regan_babes/video/7294796007957744942,regan_babes,5.1M,996.5K,"[ AVS it's so preppy in here🥺, SHAMIYAHH😍😍 I COULD NEVER WEAR MY OLD CLOTHES BC THERE TO WIERD 😭, Itzel 𖤐 I've been emo since middle school so all my old clothes are still wearable, relatable y’all keep your old clothes? I throw mine away, Anna Bortion😁 It’s so preppy in here🥰🌴☀️🌊👙🏖️, ⭐️ they’re not that bad, Nikki⭐️ don't start with the dragons, ♡₊˚ ・₊✧Hanna♡₊˚ ・₊✧ We were so obsessed with dragons and butterflies 😭, نور🌙💸 first one isn’t THATTT bad 😭, 🕷️ Ok but the last one could be Vite styled right, rose 🫶 the third one reminds me so much of 2010, Cati my clothes in roblox when it was 2020 and 2021, Aly The second one is actually cute tho 😭, Fredit_17 I see so many of these and there’s always one that’s ok, but this, you win, TheBiggestProblem last one screams y2k, £mily☠︎︎ I can relate to the first one 😭😭💀💀💀, `☆𝑯0𝑵𝑬𝒀𝑴𝑶𝑶𝑵::♡ Coachella 2016!! this was the vibe at the time, . the last one is most definitely giving my 2014 vibe yes, Maria🧿 Yeah you win, Summer💗 (snc’s version) My jaw dropped]",60.8K,#fyp #myoldclothes #foryoupage #foryou #clothes #clothing #rue21 #2020clothes #badstyle #nostyle #notaste #oldclothes #2021emo #different #baddie ,#fyp #myoldclothes #foryoupage #foryou #clothes #clothing #rue21 #2020clothes #badstyle #nostyle #notaste #oldclothes #2021emo #different #baddie ,10/27/2023,11/13/23
https://www.tiktok.com/@womensdailywear/video/7151788553440152878,womensdailywear,2.8M,376.8K,"[ 🤍 that's to different people 😭, ✩ this is so sad that people see beauty in only skinny girls. they are all so gorgeous, •☆ 100%real 💀, ︎ Is this same person tho?, luv it isn't even the same person yall, <3 it's the same person but she have something on her stomach cant yall se it, CoJaTutajRobie🤷 do you think we won't notice?, ♡︎✰✰✰✰♡︎༻𝒿 𝒽ℴ𝓅ℯ ༺ What, . Ur just hurting my feelings girl u can’t understand and u will never understand, 𝐣𝐚𝐢𝐝𝐲𝐧 bro, Lana🇭🇷 100% real, Zeynep💞 From where is the jeans?, philu🐥 I need this, 𝓖𝓲𝓫𝓫𝔂🖕 WE'RE DO I BUY, 🎧Delilah🎧 What jeans?, 😍✨Linda✨😍 Ok but the parts are super cute, ❤️‍🩹 Cool😳, jia ☆ “It’s the same person” those jeans are cute idc, Candy Gutierrez wht, Lupe i still want them theyre cute]",26.1K,#outfit #outfitinspo #inssikofashion #fyp #fashion #fashiontiktok #foryou ,#outfit #outfitinspo #inssikofashion #fyp #fashion #fashiontiktok #foryou ,10/7/2022,11/13/23
https://www.tiktok.com/@rominajlv/video/7146631510676770094,rominajlv,1.9M,137.8K,"[ seç 🇹🇷 bershka's jacket would fit better with the zara's outfit, Mai Rehnberg Borges Code for trench code?, rmvc98 Code for pants?, MEDİ Blazer code please 🙏🏻, pop’s zara direct, laila✔️ i love Zara, Ne.ezt.jelold zara omg, 🇹🇳 Bershka for always, Nouri🤍 Zara ofc, 🕷️ zara for life, yolo zara ofc, hanna:) I preffer bershka but zara wins, 👻 Zara top💋, 💚L'Islam💚 primark 😅😅😂😂😂😂, who are you?🧸 Zara ofc but and@ bershka is looking good 🥰, 🪬 bershka's jacket would fit better with the zara's outfit, 🪫1% pull&bear, @ Sure ZARA, Lyricss🎧🐚🥥 Zarqa ❤️❤️❤️😂❤️]",9278,#zara #bershka #fashion #fypage ,#zara #bershka #fashion #fypage ,9/23/2022,11/13/23
https://www.tiktok.com/@kurlyykayyy/video/7269436815071776042,kurlyykayyy,9.9M,1.7M,"[ Alexis Fashion nova jeans have my heart, brooklynjoker600 I have gyatt to get those pants, myaa 💰 face, body, hair everything girlll, 🍃🎧. I GYATT to get theses jeans, user3501717553035 I can’t find the Georgia stretch bootcut, Sydney Jenkins I can’t find the first ones on the site. It’s not popping up, Ma’Nya 🧚🏽‍♀️ Nah you making them jeans look too good. I wanna get ‘em but Ik they not finna look like that on me 😫, heavenlynyeta how tall are you???, drnick1984 damn u lookin good in all of them, 𝒶𝓈𝒾𝒶🫶🏾💕. I been wanting to get fashion nova jeans but I hate high waisted jeans 😭, VaehChanel Cute asf 🥰, McGlothlin12 I love the jeans, Family Gorgeous 🥰🥰🥰🥰, Msshanahuni @Anna renn💋🇪🇹 😏this the drip, Yasgal03 What’s ur height?, yasmin Second one =❤️1w ago 2Reply, luvely Why can’t I find them 😞😞, adri Thx for telling all da names, 𝒴ℴ𝓁𝒶𝓃𝒹𝒶 .! THE ONES B4 THE LAST ARE SO CUTEE, fish n' shrimps 🦐 YESSS]",396K,"Some of my favorite jeans from @FashionNova , all in size 3 💋#fashionnovapartner #fashionnova #fashionnovaambassador ",#fashionnovapartner #fashionnova #fashionnovaambassador ,8/20/2023,11/13/23
https://www.tiktok.com/@samyxo.x/video/7295442608438922529,samyxo.x,2.3M,354.7K,"[ ✝️SM3LLY AZZ✝️ The old preppy is so much beater, 💋💋 yes but not the old preppy, 🎧🌿 Old preppy is way better, ⭐ same I miss the old preppy, idk jus call me lano why is everyone commenting abt old preppy this is abt tt preppy😭😭, zoe ˳✧༚ THE WORST THING IS THEY DONT KNOW ANYTHING ABOUT NIRVANA1w ago 67ReplyView 26 replies, zahara 🕷️ This is more vsco then it is preppy 😭 idk why they named vsco preppy1w ago 428ReplyView 4 replies, FaRrAh🫡🇺🇸 LIKE LEAVE NIRVANA ALONE1w ago 845ReplyView 56 replies, sam OML FINALLY SOMEONE WHO AGREES., marsss🎧 real preppy is so much better, 🎄 • Baylee • 🎄 I love vsco Preppy sm basic, vanilla girl, and clean girl but I'm mostly preppy the most (un-toxic ofc), haze Same I don’t like coquette too! Buy that’s my opinion!1w ago 40ReplyView 9 replies, aves 🐎 it’s not old preppy it’s visco, Jil (Paradise Edition) 💋 preppy in general 😰, Santana Preppy in my opinion is the old money aesthetic and tiktok preppy is more like vsco 2019 style, naurr rootbeer naurr “styles i dislike” *every video having the same 5 styles*1w ago 25Reply - ☁️ · Creatorwdym?1w ago 7ReplyView 7 more, .𝐓𝐰𝐢𝐥𝐢𝐠𝐡𝐭_𝐥𝐨𝐯𝐞𝐫. Old preppy>>>new preppy, Lana Kaulitz YES57m ago 0Reply, ….. Yea I do not like it ( my opinion)1h ago 0Reply, mira 🌈🌴🍋☎️ idk why they had to rebrand old pretty to “coquette” and “light academia” like be fr thats called prep 😭😭2h ago 0ReplyView 1 reply]",21.6K,[pt.1] - do you agree? follow for more #tiktokpreppy #stylesidontlike #cleangirlaesthetic #style #vanillagirl ,#tiktokpreppy #stylesidontlike #cleangirlaesthetic #style #vanillagirl ,10/29/2023,11/13/23
https://www.tiktok.com/@olivigzvc1e/video/7285372013567331614,olivigzvc1e,507.3K,45.2K,"[ David Rodriguez perfectly gorgeous!✨🌷😘🌺, tiaravlcek Wow😦, Delivery man Ferrari with bumper stickers., Amil D That is certainly not A.I…that is @Thais Carla, R A song?, Solo International Oh my!😎, cookie monster queen, kari. @Olivia OLIVIA, Username Algorithm, Stephen E Walker92 Magnificent, pchristopher213 perfect gift, Steve moe Helmick Shoooooo Damnnnnn, user algorithm, RhadleyLlaban Wow so wow 🤩🤩🤩🥰, kerry cunningham745 Damn girl. u got it!!😊, Levi Samford Wow! She is the most complete beautiful woman. ❤️😍❤️😍❤️😍, lalocura59 ❤️what a beauty, REALTOR34949 Dear GOD …, murphthesurph1 Hi Olivia, you look fabulous 🥰😁, TL23 That’s amber Quinn]",7450,"Runway Riot 
World's Best Top Model 
The fashion world is about to explode! 
#RunwayRiot #Fashion #ModelRunwayShows #StyleInspiration #trendy ",#RunwayRiot #Fashion #ModelRunwayShows #StyleInspiration #trendy ,10/2/2023,11/13/23
https://www.tiktok.com/@quentaloup/video/7248033321270136070,quentaloup,56.9M,11M,"[ not amber (taylor’s version) I wonder what it would look like in the shape of a human heart, choso's hair tie before all the beads were stitched on.. it gave giorno, Shi Shi This is a work of art❤️, XxHolly00!xX AHHH SO CUTE!!! x, 🎶🔮🫂 this is so so so SO SO SOOOOO AMAZING OMG😱😍i love it, era 🌱 i feel like Conan Gray would wear this, 🥸ash CONAN GRAY WOULD WEAR THIS, coasterpop jojo reference, kenny / phantom where are the jojo comments, Uhhhh Conan gray coded, 🪴Jo🐍 It’s definitely giving Conan Gray, mani💞💞 conan gray vibes, zada this is so conan gray, Verina THIS BUT ON THE BACK SO IT LOOKS LIKE YOU GOT STABBED IN THE BACK, ☆ whateverjess ☆ Immaculate ✨✨, Yasmin Literally woah. Where can I buy 😭, 🔥 𝖗𝖊𝖓/𝖈𝖍𝖑𝖔𝖊🔥 I NEED IT-, 💜✨Maddison✨💜 INSANE 🔥🔥🔥, Jiya🥸 My toxic trait is thinking I could do this 😭 absolutely beautiful, Sam This is GORGEOUS also shamelessly tagging @Brett bc it’s a vibe]",1.5M,❤️ so proud of this project !  #craft #fashion #diy #beadedjewelry ,#craft #fashion #diy #beadedjewelry ,6/23/2023,11/13/23
https://www.tiktok.com/@pitayaq/video/7281393272059170053,pitayaq,3.7M,728.1K,"[ 🏳️‍⚧️ splatoon core, gabbagoop2 outfits under 200 robux, toro the knees blushing too, ivy You look like an evade player and I love it, Basil how much robux was it, red thoughts.🟥 literally how my outfits in roblox games look, MrBooshba do u actually wear this outside. i have 2 outfits inspired by ur account but 2 scared too wear them. if u say yes i will wear it out tmrw, ︎ splatoon outfits, ₊˚⊹⋆🪼 You’re one of my favorite fashion demons, Bubble PLS MASK NAME, BEAUTY 😵‍💫, _lonelyassdaddyfucker @♡ KiyoOneiric ♡ big shoes, MNcrunchyCHP how many robux?, ☆-toast-☆ BET, 𖤐 kys 𖤐 I NEED TO KNOW WHERE YOU BOUGHT EVERYTHING, 🥱 where. is. the. bird., shakalaka SORRY DAD😭 IM SIMPING😭, Isa ❗️ I need to know where you got the fourth fit from ❤️, zalemilaniahn WHERE DO U GET THIS KIND OF CLOTHES??😍 TELL ME PLZZZZZ, pookie you fits remind me of Splatoon and I LOVE IT I NEED THOSE FITS]",132.6K,outfit details on ig #cybercore #fashion #cyberfashion ,#cybercore #fashion #cyberfashion ,9/21/2023,11/13/23
https://www.tiktok.com/@hiericasuckow/video/7295778512613477662,hiericasuckow,5.9M,423.1K,"[ HeyItsKristy LISTEN!!! A French tuck is timeless, Anna <3 It’s French tuck vs front tuck, I believe. Not tucked vs cropped, saoirse⸆⸉ french tuck eats every time idk what ur saying1w ago 2000Reply, Bailey | Mom Wellness Coach LONG LIVE THE FRENCH TUCK, Kirsten (Taylor’s Version) I feel like the French tuck, just makes me look more “put together”., jacy☀️ im gen z and i do the front tuck all the time- letting shirts hang down normally bothers me lol, <3 I'm gen z and I front tuck all my shirts, Fliss Brown Literally one person made a video. The other 99% of gen z either don’t care or do the tuck as well, AMFD Front tuck, side part and double space- FOREVER. y’all don’t know what we’ve been through, L I love been saying this - gen z is so obsessed with us. Just let us be., Ann Why do they care 😫, Aaliyah LOL WHO SAYS THIS?? So many gen z tuck their shirts 😭😭1w ago 164ReplyView 1 reply, vi.sh.89 Also…they wear the same clothes we wore in middle school and think they are so stylish 😅, Chelsea Honse I was told my outfit was giving Millennial Mom the other day…but like…I am a Millennial Mom 😭, malerieeemaeee Dang I am old I thought the front tuck was still a trend 😅, Lemonaid yeah but...whats wrong with ppl being able to spot a millenial? I dont think its a bad thing, its just an observation on generational differences, Brittany Rhodus It’s literally to hide to pooch without looking like a sack of potatoes. Let me live my life children. Let me live😩😩, Holly Grayson ohhhh no I only learned of the French tuck from queer eye recently 😂 now its out already 😭, Erin Rose Fila I feel like no one dresses the way TikTok tells us to even gen z 🤷‍♀️, kendraoh Lol tell them to go buy more cargo sweatpants 😅😅😅]",4961,#stitch  with  let us tuck and let us live please #millennial #millenialfashion #millenialmom #frenchtuck ,#stitch #millennial #millenialfashion #millenialmom #frenchtuck ,10/30/2023,11/13/23
https://www.tiktok.com/@s4upena_4ehla/video/7270793704661634337,s4upena_4ehla,4.8M,772.5K,[],73.2K,Her dream became reality #britheymanson #fashion #model #brithey #fyp #foryou #foryoupage ,#britheymanson #fashion #model #brithey #fyp #foryou #foryoupage ,8/24/2023,11/13/23
https://www.tiktok.com/@xfashionworld/video/7232439258374589739,xfashionworld,7.6M,1.1M,"[ Mary Anok Yai is breathtaking, nicoletw self made always look better, olive anok yai is literally the prettiest girl ever, User565334577776433 Self-made just seem more passionate, Car Angelique Idk but the self made models has the best walks., stfuu ❤️😚 Anok yai is so beautiful, Abigail Anok Yai is stunning 🤩🤩, asian drama edits❣🔱 self made give off such a power 🔥💅, Arii❤️ OH MY GOSH ANOK YAI IS BEAUTIFUL, uwu anok yai ateee we love her, Jace🎀 Self made models are the best, Jinx’s Wifey Boo Baby Anok Yai looks like a goddess 😍, Bronte Self made put their heart and soul into it, 앨리슨 Mariaclara tho, the walking is just a GODDESS ❤️‍🔥🤌, doll 🩷🍓 ANOK YAI'S ENTRANCE UGHH 😩😩😍😍 a goddess, Alexsus But bella only got her first pair of louboutins at 18 😭, 👾♊️ Self made girls have a much fiercer walk, NorsNors Anok is heavenly... OMG, Twice Self made are always so much more attractive because they carry the confidence knowing they made it here themselves., hinoka_kun Are we gonna ignore the second one? SHES SO PRETTY AND CONFIDENT]",65.1K,Self-made vs models who grew up rich!!!#bellahadid #mariacarlaboscono #caradelevingne #anokyai #kaiagerber #fashion #runway #fyp ,#bellahadid #mariacarlaboscono #caradelevingne #anokyai #kaiagerber #fashion #runway #fyp ,5/12/2023,11/13/23
